"id","availability","condition","description","image_link","link","title","price","brand"
"09p74sbfz","in stock","new","an exclusive glassybaby scent that is simple, friendly and pure with hints of vanilla beans, natural jasmine, gardenia and fresh tuberose","http://www.glassybaby.com/site/images/product-images/scented-tea-light_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/scented-tea-light","scented tea light | glassybaby","10 USD","glassybaby"
"14lonjhbk","in stock","new","for 6 months, color club members will receive a different glassybaby that is hand-picked by our founder, lee rhodes.","http://www.glassybaby.com/site/images/product-images/color-club-6-months_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/color-club-6-months","color club - 6 months | glassybaby","300 USD","glassybaby"
"vzgry9aoi","in stock","new","for 3 months, color club members will receive a different glassybaby that is hand-picked by our founder, lee rhodes.","http://www.glassybaby.com/site/images/product-images/color-club-3-months_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/color-club-3-months","color club - 3 months | glassybaby","150 USD","glassybaby"
"n84946ozg","in stock","new","10% from the sale of each drinker will be donated to the glassybaby white light fund in further support of the VA Puget Sound Health Care System","http://www.glassybaby.com/site/images/product-images/papa-drinker_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/papa","papa | glassybaby","55 USD","glassybaby"
"045dtfq0i","in stock","new","matches are 4 inches longdimensions of box : 4 3/8 X 2 3/8 X 3/4 tall50 pieces per boxmade in japan","http://www.glassybaby.com/site/images/product-images/glassybaby-matches_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/glassybaby-matches","glassybaby matches | glassybaby","5 USD","glassybaby"
"wiiz3ht7w","in stock","new","10% from the sale of each drinker will be donated to the glassybaby white light fund in further support of the VA Puget Sound Health Care System","http://www.glassybaby.com/site/images/product-images/single-malt-drinker_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/single-malt","single malt | glassybaby","55 USD","glassybaby"
"v1cn4mzlm","in stock","new","10% from the sale of each drinker will be donated to the glassybaby white light fund in further support of the VA Puget Sound Health Care System","http://www.glassybaby.com/site/images/product-images/happy-hour-drinker_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/happy-hour","happy hour | glassybaby","55 USD","glassybaby"
"ohgybam56","in stock","new","sunomono, sashimi, maguro, unagi, fiddleheads, hot sake, banana tempura. it's hard to get enough at nishino, even when you order too much","http://www.glassybaby.com/site/images/product-images/nishino-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/nishino","nishino | glassybaby","50 USD","glassybaby"
"0zcbp7h2w","in stock","new","she rode a magic carpet and danced at the royal ball, but also bit a poison apple and kissed a frog: a princess can overcome great trials to find love","http://www.glassybaby.com/site/images/product-images/princess-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/princess","princess | glassybaby","50 USD","glassybaby"
"xhfh828yx","in stock","new","mufasa's royal mane and rippling roar are good in movies. but the lioness of any pride hunts and protects the cubs, to show true strength of a lion's heart","http://www.glassybaby.com/site/images/product-images/lions-heart-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/lions-heart","lion's heart | glassybaby","50 USD","glassybaby"
"7huvdag0v","in stock","new","every person has a bright piece of their heart that is fearless. letting this piece shine through your world is the best way to be truly brave","http://www.glassybaby.com/site/images/product-images/fearless-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/fearless","fearless | glassybaby","50 USD","glassybaby"
"2futpwyh7","in stock","new","slow down, and light a match. you've got to make the evening last. droppin' candles into glass, looking for light and feelin' groovy p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 15.0px Helvetica; -webkit-text-stroke: #000000} span.s1 {font-kerning: none} span.s2 {text-decoration: underline ; font-kerning: none; background-color: #fffecc}","http://www.glassybaby.com/site/images/product-images/feelin-groovy-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/feelin-groovy","feelin' groovy | glassybaby","75 USD","glassybaby"
"9n6itamy5","in stock","new","the deep blue early-night sky is a time machine. if you look hard enough among the billion-year old flickers of stars, you will see forever","http://www.glassybaby.com/site/images/product-images/forever-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/forever","forever | glassybaby","50 USD","glassybaby"
"9msbh358g","in stock","new","an architect, a scientist, a programmer:a mother, a daughter, a sister.three strong spirits, each like a daisy blooming up from a field of grass.","http://www.glassybaby.com/site/images/product-images/daisy-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/daisy","daisy | glassybaby","50 USD","glassybaby"
"yyephkv0r","in stock","new","a new years toast together: “to kindness all year long. when you have a friend from day one, every day is day one of the rest of your life”","http://www.glassybaby.com/site/images/product-images/day-one-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/day-one","day one | glassybaby","75 USD","glassybaby"
"vud6rcbib","in stock","new","wouldn't it be so easy?wouldn't it be a relief?wouldn't it - wait. don't give in to give up. you are determined enough to triumph","http://www.glassybaby.com/site/images/product-images/determined-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/determined","determined | glassybaby","50 USD","glassybaby"
"7qt3xjnlw","in stock","new","different creamsicle techniques: lick the orange veneer to whet the palette for vanilla within, or nibble chunk by chunk to blend each bite in melty wonder","http://www.glassybaby.com/site/images/product-images/creamsicle-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/creamsicle","creamsicle | glassybaby","50 USD","glassybaby"
"a9ttcinlc","in stock","new",,,"http://www.glassybaby.com/given-to-fly","Shopping","undefined USD",
"kz08id5c2","in stock","new","foam bubbles surge up white vanilla scoops, up to the rim of your glass. the root beer float gently fizzes a question: to sip first or scoop with spoon?","http://www.glassybaby.com/site/images/product-images/root-beer-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/root-beer","root beer | glassybaby","50 USD","glassybaby"
"0dvm11xu2","in stock","new","grandma told mamaand mama told me. long ago there were more elephants than humans, happy on the tembo savannah,great grey bodiesherding the wide horizon","http://www.glassybaby.com/site/images/product-images/tembo-brother-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/tembo-brother","tembo brother | glassybaby","75 USD","glassybaby"
"tp0gbqb4r","in stock","new","the first swallow braces you, honeyed heat flowing down your chest. try not to cough, and let the ice melt a bit before the next sip of whiskey","http://www.glassybaby.com/site/images/product-images/whiskey-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/whiskey","whiskey | glassybaby","50 USD","glassybaby"
"rcrl9lnfz","in stock","new","they asked why she still wore her tutu, after ballet class was over. they’d forgotten what every little girl knows, that every floor is a dance floor.","http://www.glassybaby.com/site/images/product-images/tutu-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/tutu","tutu | glassybaby","50 USD","glassybaby"
"g4escdurn","in stock","new","this love doesn't care what, when, where, how; this love is unconditional","http://www.glassybaby.com/site/images/product-images/unconditional-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/unconditional","unconditional | glassybaby","50 USD","glassybaby"
"hqxbmvpyn","in stock","new","enemy strong, mind weary. only one way onward: in. in where you know: your people need you, your people believe in you. valor grows there, and victory too","http://www.glassybaby.com/site/images/product-images/valor-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/valor","valor | glassybaby","50 USD","glassybaby"
"a5jnyruis","in stock","new","it only hurt for a second when you pierced your ears. for months you kept the little studs, impatient to switch them for mom's elegant dangling turquoise","http://www.glassybaby.com/site/images/product-images/turquoise-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/turquoise","turquoise | glassybaby","50 USD","glassybaby"
"fj7v29mjm","in stock","new","this worn, warm blanket is always warm, and upon the bare skin of your heart, tonight it feels warm & fuzzy","http://www.glassybaby.com/site/images/product-images/warm-and-fuzzy-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/warm-fuzzy","warm & fuzzy | glassybaby","50 USD","glassybaby"
"20u9jjwun","in stock","new","beneath gray clouds, after leaves have fallen, when sun sets early, nature grants her delicious holiday gift, packed up in a peel: a little tangerine","http://www.glassybaby.com/site/images/product-images/tangerine-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/tangerine","tangerine | glassybaby","50 USD","glassybaby"
"qm6jdz6wa","in stock","new","exaggeration can help evoke more truth. a reeled in fish always feels bigger than the ruler says. a touch of pink brings out true white inside of glass","http://www.glassybaby.com/site/images/product-images/true-white-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/true-white","true white | glassybaby","50 USD","glassybaby"
"suvpqu2cq","in stock","new","mountain rises dim in dusk, boulders block the way, still you climb and clamber up, to burst at last upon the ridge, alit in sunset, smile alit in triumph","http://www.glassybaby.com/site/images/product-images/triumph-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/triumph","triumph | glassybaby","50 USD","glassybaby"
"ojhpuh5qf","in stock","new","styles change – every season, every year – but those jeans linger in your drawer like comfortable, true blue denim friends, waiting for you to pull them on","http://www.glassybaby.com/site/images/product-images/true-blue-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/true-blue","true blue | glassybaby","50 USD","glassybaby"
"3qbn3qr17","in stock","new","two little brother generals waged epic living room battles, allied against the marauding hound that had crunched a toy soldier in its jaws","http://www.glassybaby.com/site/images/product-images/toy-soldier-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/toy-soldier","toy soldier | glassybaby","50 USD","glassybaby"
"of6f94qsr","in stock","new","you're here, we're happy. tell truly about your life, or say nothing at all, welcome is welcome, now and any time.","http://www.glassybaby.com/site/images/product-images/welcome-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/welcome","welcome | glassybaby","50 USD","glassybaby"
"gg0gu372f","in stock","new","sniffy little nose twitches through a thousand scents, until it finds your face, and brushes with its whiskers, and nuzzles you with love.","http://www.glassybaby.com/site/images/product-images/whiskers-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/whiskers","whiskers | glassybaby","50 USD","glassybaby"
"ufyq1wi8x","in stock","new","""whoa, whoa!"" you dance out of the way as the happy wet dog bounds up, drops his ball, and shakes cold drops of lake water onto your new white pants","http://www.glassybaby.com/site/images/product-images/wet-dog-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/wet-dog","Test | glassybaby","50 USD","glassybaby"
"eln865jz5","in stock","new","gray winter months are vivid dreams. you forget real life isn’t like this, until forgotten sun bursts through clouds and raises a tulip like a memory","http://www.glassybaby.com/site/images/product-images/tulip-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/tulip","tulip | glassybaby","55 USD","glassybaby"
"z1qgxyap3","in stock","new","you know it when you feel it, realize you’ve never felt it before. you rejoice, because when it comes alive, your life is one long celebration of true love","http://www.glassybaby.com/site/images/product-images/true-love-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/true-love","true love | glassybaby","50 USD","glassybaby"
"l5d3xupp2","in stock","new","it may be a thousand miles from where you were born. maybe you’ve never been there before. but if people that you love are near, maybe it’s home sweet home","http://www.glassybaby.com/site/images/product-images/home-sweet-home-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/home-sweet-home","home sweet home | glassybaby","50 USD","glassybaby"
"tlv9y3psg","in stock","new","in a perfect world, we'd all celebrate each day. in this world, we make up good excuses, for everyone, at least once a year. happy birthday to you","http://www.glassybaby.com/site/images/product-images/happy-birthday-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/happy-birthday","happy birthday | glassybaby","50 USD","glassybaby"
"8ubq4b0nr","in stock","new","deep blue lake, summer night, no suit. cool water, skinny dip. you ripple the reflection of the first rising stars, and remember how alive you are","http://www.glassybaby.com/site/images/product-images/skinny-dip-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/skinny-dip","skinny dip | glassybaby","50 USD","glassybaby"
"3ootzvqgt","in stock","new","the northwest has a moderate climate, but immoderate beauty. 300 cloudy days are redeemed when jagged mountains shimmer in a clear seattle sunset","http://www.glassybaby.com/site/images/product-images/seattle-sunset-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/seattle-sunset","seattle sunset | glassybaby","50 USD","glassybaby"
"d8f3qz5u9","in stock","new","clouds come in seattle, smudges of gray erasing the blue. sometimes they linger long, but then sunshine brings blue back, lovelier even than before","http://www.glassybaby.com/site/images/product-images/sunshine-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/sunshine","sunshine | glassybaby","50 USD","glassybaby"
"xx4dgxlub","in stock","new","water reflects light. leaves absorb light. screens project light. but only flame, the sun and stars, and human love shine of their own accord","http://www.glassybaby.com/site/images/product-images/shine-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/shine","shine | glassybaby","50 USD","glassybaby"
"drcz5s511","in stock","new","even when the darkest clouds seem to cover all the sky, creative, determined people can find a silver lining,in the grey","http://www.glassybaby.com/site/images/product-images/silver-lining-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/silver-lining","silver lining | glassybaby","75 USD","glassybaby"
"pm8wn4sdl","in stock","new","sometimes you only know you did wrong after doing it. nobody ever asks for excuses – sometimes all you can say is sorry","http://www.glassybaby.com/site/images/product-images/sorry-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/sorry","sorry | glassybaby","50 USD","glassybaby"
"cqu6uivdp","in stock","new","the dream was dim and gray, until you walked into my mind and kindled a colorful glow. we laughed so hard I woke myself up and started the day with a smile.","http://www.glassybaby.com/site/images/product-images/smile-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/smile","smile | glassybaby","50 USD","glassybaby"
"1gm1j5u9g","in stock","new","beyond giving it a name, what can we say about spirit? it can only be felt in your wordless heart, but you can feel it anywhere, if you are open to it.","http://www.glassybaby.com/site/images/product-images/spirit-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/spirit","spirit | glassybaby","50 USD","glassybaby"
"bj4fagfay","in stock","new","a bittersweet dropoff on the first day of school. savor the last little smooch of goodbye, miss them already, look forward to delicious freedom of today","http://www.glassybaby.com/site/images/product-images/smooch-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/smooch","smooch | glassybaby","50 USD","glassybaby"
"pzm69n3gq","in stock","new","sister looks life in the eye and doesn’t blink. she’ll sit and talk about your life, outpace you on a 4-mile loop, and offer a piece of fresh rhubarb crisp","http://www.glassybaby.com/site/images/product-images/sister-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/sister","sister | glassybaby","50 USD","glassybaby"
"48cgtkk8v","in stock","new","why do we dream what we dream? perhaps to sort and see the impressions that waking life makes upon our soul","http://www.glassybaby.com/site/images/product-images/soul-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/soul","soul | glassybaby","55 USD","glassybaby"
"no84gcykc","in stock","new","power went out, so we lit our glassybaby and stayed up late. power back on the next night, but we hit the circuit breaker and brought out the candles again","http://www.glassybaby.com/site/images/product-images/stormy-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/stormy","stormy | glassybaby","50 USD","glassybaby"
"s0x76i32x","in stock","new","the snuggle smells like sleeping bodies, sounds like happy birds. we can only talk by touching. still unawake to words","http://www.glassybaby.com/site/images/product-images/snuggle-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/snuggle","snuggle | glassybaby","50 USD","glassybaby"
"kptmpxgcu","in stock","new","imagine going to a party with andy warhol, diana ross, calvin klein, brooke shields, and richard gere. and it’s also a KISS concert. welcome to studio 54","http://www.glassybaby.com/site/images/product-images/studio-54-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/studio-54","studio 54 | glassybaby","50 USD","glassybaby"
"n6e28v3yu","in stock","new","every human bears a burden, to test the muscles in your soul. in love and kindness we find our strength, to overcome life's heaviest times","http://www.glassybaby.com/site/images/product-images/strength-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/strength","strength | glassybaby","50 USD","glassybaby"
"hlb134853","in stock","new","your first wedding was your aunt’s, as a lovely flower girl, your parents remember well. when you marry, though older, you're still their little sweet pea","http://www.glassybaby.com/site/images/product-images/sweet-pea-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/sweet-pea","sweet pea | glassybaby","50 USD","glassybaby"
"f450ehwja","in stock","new","she loved it since she was a baby, then for two young years she would ask, every night, for sweet patootie for dinner","http://www.glassybaby.com/site/images/product-images/sweet-patootie-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/sweet-patootie","sweet patootie | glassybaby","50 USD","glassybaby"
"4lf9f99qa","in stock","new","sometimes it’s puppy love, sometimes it deepens for life. in any case, you learn from it, and look back fondly at memories of your high school sweetheart","http://www.glassybaby.com/site/images/product-images/sweetheart-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/sweetheart","sweetheart | glassybaby","50 USD","glassybaby"
"s5bi1oksf","in stock","new","with all due respect to jefferson's declaration, we think happiness is best not when pursued, but rather stumbled upon, while being grateful and generous","http://www.glassybaby.com/site/images/product-images/happiness-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/happiness","happiness | glassybaby","50 USD","glassybaby"
"sv9nsru1k","in stock","new","“you can be my wingman any time” – iceman, top gun","http://www.glassybaby.com/site/images/product-images/wingman-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/wingman","wingman | glassybaby","50 USD","glassybaby"
"e6uoj5dfw","in stock","new","100% palm wax. paraffin free, lead free, non-toxic. each box contains 16 tea lights.","http://www.glassybaby.com/site/images/product-images/palm-wax-tea-lights-16_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/palm-wax-tea-lights-16","palm wax tea lights - box of 16 | glassybaby","8 USD","glassybaby"
"a7uvngvli","in stock","new","our beeswax tealights are individually hand-poured in virginia and feature an all-natural wick for a cleaner burn. each box contains 100 tea lights.","http://www.glassybaby.com/site/images/product-images/beeswax-tea-lights-100_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/beeswax-tea-lights-100","beeswax tea light - box of 100 | glassybaby","135 USD","glassybaby"
"v21yyiri3","in stock","new","10% from the sale of each drinker will be donated to the glassybaby white light fund in further support of the VA Puget Sound Health Care System.","http://www.glassybaby.com/site/images/product-images/rose-drinker_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/product/4792","rosé | glassybaby","55 USD","glassybaby"
"mtqzmmxky","in stock","new",,,"http://www.glassybaby.com/promise","Shopping","undefined USD",
"iztwv7bn2","in stock","new",,,"http://www.glassybaby.com/mother-earth","Shopping","undefined USD",
"v5qvymr9e","in stock","new",,,"http://www.glassybaby.com/mountain-lake","Shopping","undefined USD",
"881nvh8ik","in stock","new",,,"http://www.glassybaby.com/great-oak","Shopping","undefined USD",
"dp6z7zv8n","in stock","new","10% of the sale of each glassybaby will be donated to the glassybaby white light fund to help people, animals, and planet heal","http://www.glassybaby.com/site/images/product-images/starter-candle-holder-votive-set_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/starter-kit","starter kit | glassybaby","150 USD","glassybaby"
"788txey21","in stock","new",,,"http://www.glassybaby.com/wine-tote","Page not found","undefined USD",
"cjg34ed66","in stock","new",,,"http://www.glassybaby.com/american-made","Invalid URL","undefined USD",
"oarw3eipl","in stock","new",,,"http://www.glassybaby.com/amore","Invalid URL","undefined USD",
"7ll0mi41u","in stock","new",,,"http://www.glassybaby.com/angel","Invalid URL","undefined USD",
"7brv7e0tq","in stock","new",,,"http://www.glassybaby.com/aqua-verde","Invalid URL","undefined USD",
"xlsosezt2","in stock","new",,,"http://www.glassybaby.com/bark","Invalid URL","undefined USD",
"bq8ii0sua","in stock","new",,,"http://www.glassybaby.com/ankle-deep","Invalid URL","undefined USD",
"un7k3s8ym","in stock","new",,,"http://www.glassybaby.com/product/4447","Invalid URL","undefined USD",
"fytu7h1n9","in stock","new",,,"http://www.glassybaby.com/afternoon-delight","Invalid URL","undefined USD",
"e5r9eqj6t","in stock","new",,,"http://www.glassybaby.com/bambi","Invalid URL","undefined USD",
"k9m4y6rir","in stock","new",,,"http://www.glassybaby.com/aquamarine","Invalid URL","undefined USD",
"umqqzx7ru","in stock","new",,,"http://www.glassybaby.com/azalea","Invalid URL","undefined USD",
"lmjrsb8n2","in stock","new",,,"http://www.glassybaby.com/bedford-brown","Invalid URL","undefined USD",
"hkxylatqc","in stock","new",,,"http://www.glassybaby.com/baby","Invalid URL","undefined USD",
"wq92wbdwq","in stock","new",,,"http://www.glassybaby.com/beach","Invalid URL","undefined USD",
"fjyh1sucs","in stock","new",,,"http://www.glassybaby.com/begin-again","Invalid URL","undefined USD",
"coxba9lpv","in stock","new",,,"http://www.glassybaby.com/beluga","Invalid URL","undefined USD",
"mr858r5h2","in stock","new",,,"http://www.glassybaby.com/happily-ever-after","Invalid URL","undefined USD",
"cbw98f5ci","in stock","new",,,"http://www.glassybaby.com/believe","Invalid URL","undefined USD",
"83h9fahzf","in stock","new",,,"http://www.glassybaby.com/belle","Invalid URL","undefined USD",
"r45h8hx1j","in stock","new",,,"http://www.glassybaby.com/bff","Invalid URL","undefined USD",
"q7aqpfsld","in stock","new",,,"http://www.glassybaby.com/blue-eyes","Invalid URL","undefined USD",
"m0jg1cu7i","in stock","new",,,"http://www.glassybaby.com/caspar","Invalid URL","undefined USD",
"kyk8dnryz","in stock","new",,,"http://www.glassybaby.com/butterscotch","Invalid URL","undefined USD",
"nvx6lum94","in stock","new",,,"http://www.glassybaby.com/cashmere","Invalid URL","undefined USD",
"i0e8k6hrj","in stock","new",,,"http://www.glassybaby.com/canary","Invalid URL","undefined USD",
"i9t58zj9s","in stock","new",,,"http://www.glassybaby.com/celadon","Invalid URL","undefined USD",
"qnpy01jxs","in stock","new",,,"http://www.glassybaby.com/cherish","Invalid URL","undefined USD",
"kx9quqpsw","in stock","new",,,"http://www.glassybaby.com/chatham","Invalid URL","undefined USD",
"hw8toxszq","in stock","new",,,"http://www.glassybaby.com/celebrate","Invalid URL","undefined USD",
"o7cm9715x","in stock","new",,,"http://www.glassybaby.com/chesapeake","Invalid URL","undefined USD",
"46b521bq5","in stock","new",,,"http://www.glassybaby.com/brave","Invalid URL","undefined USD",
"wjyvnzbwl","in stock","new",,,"http://www.glassybaby.com/comfort","Invalid URL","undefined USD",
"6k1vsrbxz","in stock","new",,,"http://www.glassybaby.com/chocolate-covered-cherry","Invalid URL","undefined USD",
"12c5ieisg","in stock","new",,,"http://www.glassybaby.com/chocolate","Invalid URL","undefined USD",
"2mpd00hm7","in stock","new",,,"http://www.glassybaby.com/cloud","Invalid URL","undefined USD",
"jxslfp7nq","in stock","new",,,"http://www.glassybaby.com/coal_4","Invalid URL","undefined USD",
"y3ryj2bnn","in stock","new",,,"http://www.glassybaby.com/clover","Invalid URL","undefined USD",
"8pm8w8zan","in stock","new",,,"http://www.glassybaby.com/dad","Invalid URL","undefined USD",
"ztf0vlkj2","in stock","new",,,"http://www.glassybaby.com/cream","Invalid URL","undefined USD",
"7feubn10u","in stock","new",,,"http://www.glassybaby.com/daffodil","Invalid URL","undefined USD",
"vq5vhr69d","in stock","new",,,"http://www.glassybaby.com/creme-brulee","Invalid URL","undefined USD",
"aylo2lw3v","in stock","new",,,"http://www.glassybaby.com/crayola","Invalid URL","undefined USD",
"m07akplut","in stock","new",,,"http://www.glassybaby.com/cozy","Invalid URL","undefined USD",
"npidf43h7","in stock","new",,,"http://www.glassybaby.com/courage","Invalid URL","undefined USD",
"had4dukbo","in stock","new",,,"http://www.glassybaby.com/dance-party","Invalid URL","undefined USD",
"0j34h2919","in stock","new",,,"http://www.glassybaby.com/crush","Invalid URL","undefined USD",
"23l2ficji","in stock","new",,,"http://www.glassybaby.com/compassion","Invalid URL","undefined USD",
"hxu2a5e4b","in stock","new",,,"http://www.glassybaby.com/cabo","Invalid URL","undefined USD",